channel_id,channel,uploader_url,id,url,title,duration,view_count,candidate_name,quality
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,JS3qYdr9PwE,https://www.youtube.com/watch?v=JS3qYdr9PwE,MILEI ESTALLÓ DE FURIA CON LUIS MAJUL,3282.0,311920,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,pxOU7hoCwiU,https://www.youtube.com/watch?v=pxOU7hoCwiU,MILEI ROMPIÓ EL SILENCIO TRAS EL RECHAZO DEL DNU,3184.0,189968,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,clyH8FHVuLQ,https://www.youtube.com/watch?v=clyH8FHVuLQ,MILEI DIO LA CARA TRAS EL ESCÁNDALO DEL DNU,2635.0,177998,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,_hE5te2nG54,https://www.youtube.com/watch?v=_hE5te2nG54,YANINA LATORRE LE DIJO EN LA CARA A MILEI QUE NO LO VOTÓ,1084.0,77726,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,1dlgxT3CoEw,https://www.youtube.com/watch?v=1dlgxT3CoEw,MILEI EXPLOTÓ CON CHICHE QUE NO PARÓ DE CHICANEARLO,4569.0,404036,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,rCH0C49qOoQ,https://www.youtube.com/watch?v=rCH0C49qOoQ,MILEI FURIOSO ECHÓ A PATADAS A FUNCIONARIO DE SU GOBIERNO,3459.0,722929,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,cuGmeUgGHi8,https://www.youtube.com/watch?v=cuGmeUgGHi8,MILEI EXPLOTÓ CON TREBUCQ POR LOS AUMENTOS DE SUELDOS,2843.0,320244,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,4pW7eNhnaO0,https://www.youtube.com/watch?v=4pW7eNhnaO0,MILEI SE FUE OVACIONADO POR TODO EL CAMPO CON DISCURSO HISTÓRICO,3161.0,655995,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,LV2gj5u7sdc,https://www.youtube.com/watch?v=LV2gj5u7sdc,MILEI DIO EL DISCURSO DE SU VIDA ANTE TODA LA POLÍTICA ARGENTINA,4325.0,742393,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,izN64ZeuiUE,https://www.youtube.com/watch?v=izN64ZeuiUE,MILEI ESTALLÓ CONTRA NACHO TORRES TRAS SU AMENAZAS,2788.0,572419,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,0cqFCkKA7Sk,https://www.youtube.com/watch?v=0cqFCkKA7Sk,MILEI DIO EL DISCURSO DE SU VIDA EN ESTADOS UNIDOS ANTE TODOS PRESIDENTES,3797.0,483832,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,n5r7Z-GDfZE,https://www.youtube.com/watch?v=n5r7Z-GDfZE,MILEI EXPLOTÓ DE FURIA CON JONI VIALE EN TN,3381.0,367814,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,FZK-t7d3QnQ,https://www.youtube.com/watch?v=FZK-t7d3QnQ,MILEI ESTALLÓ CON LUIS MAJUL,1961.0,532376,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,s_8-d9Z1TCo,https://www.youtube.com/watch?v=s_8-d9Z1TCo,MILEI DIO LA CARA CON JONATAN VIALE Y ROMPIÓ EL SILENCIO,2657.0,509990,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,Cux6HQmbAyE,https://www.youtube.com/watch?v=Cux6HQmbAyE,MILEI SE CRUZÓ CON GUSTAVO LÓPEZ * NO LE GUSTÓ QUE SE META CON LALI *,2976.0,186318,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,AvmQ00vJihg,https://www.youtube.com/watch?v=AvmQ00vJihg,MILEI EXPLOTÓ CON MAJUL *LA MEJOR ENTREVISTA DESDE QUE ES PRESIDENTE*,3926.0,320574,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,3aBrVAeI0OA,https://www.youtube.com/watch?v=3aBrVAeI0OA,MILEI EXPLOTÓ EN LA TV ITALIANA 🇮🇹,1867.0,659596,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,M5HIKJ-CSvg,https://www.youtube.com/watch?v=M5HIKJ-CSvg,MILEI DIO LA CARA Y EXPLOTÓ TRAS QUE LE VOLTEARAN LA LEY OMNIBUS,2468.0,489071,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,awdZ18tP9zw,https://www.youtube.com/watch?v=awdZ18tP9zw,MILEI PUSO LOS HUEVOS Y VOLVIÓ PRENDIDO FUEGO,760.0,219457,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,eHOu3uRagOc,https://www.youtube.com/watch?v=eHOu3uRagOc,MILEI SE CRUZÓ MAL CON PERIODISTA QUE NO PARÓ DE CHICANEARLO,2481.0,627090,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,PmmfEjhfHc8,https://www.youtube.com/watch?v=PmmfEjhfHc8,MILEI EXPLOTÓ CONTRA TODO EL COLECTIVO DE ACTRICES K,1995.0,444067,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,ACUdQyGgfTg,https://www.youtube.com/watch?v=ACUdQyGgfTg,MILEI DIO EL DISCURSO DE SU VIDA ANTE TODOS LOS PRESIDENTES,1487.0,853715,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,8a5SM1xJl98,https://www.youtube.com/watch?v=8a5SM1xJl98,MILEI DIO LA CARA EN LA ANTARTIDA *VLOG EXCLUSIVO*,700.0,661268,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,BYg-3uTPb2w,https://www.youtube.com/watch?v=BYg-3uTPb2w,MILEI EXPLOTÓ CON MAJUL EN EL ÚLTIMO PROGRAMA DEL AÑO,3292.0,679671,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,clVdClatkWs,https://www.youtube.com/watch?v=clVdClatkWs,MILEI Y MIRTHA LEGRAND ROMPIERON EN LLANTO,4818.0,1125226,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,7iB2pe9U9no,https://www.youtube.com/watch?v=7iB2pe9U9no,HISTÓRICO DISCURSO DE MILEI *DESREGULA TODA LA ECONOMÍA*,999.0,454858,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,cpnBQixoAxw,https://www.youtube.com/watch?v=cpnBQixoAxw,MILEI PRESENTÓ SU PLAN ECONÓMICO,1116.0,456973,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,Ie8V_9RA6aA,https://www.youtube.com/watch?v=Ie8V_9RA6aA,MILEI ROMPIÓ EN LLANTO EN PLENA MISA,3492.0,1149175,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,mV6ynd2wLr8,https://www.youtube.com/watch?v=mV6ynd2wLr8,MILEI ASUMIÓ COMO PRESIDENTE * CRISTINA RE CALIENTE *,3535.0,1158505,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,dFwr6OR7dqw,https://www.youtube.com/watch?v=dFwr6OR7dqw,MILEI ENFRENTÓ CARA A CARA CRISTINA QUE LO PROCLAMÓ PRESIDENTE,749.0,1813913,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,t8qps1jgK7Q,https://www.youtube.com/watch?v=t8qps1jgK7Q,MILEI EXPLOTÓ CON MAJUL TRAS TRANSFORMARSE EN PRESIDENTE,2168.0,515622,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,KgQh8p4dEps,https://www.youtube.com/watch?v=KgQh8p4dEps,¿MILEI CONFIRMÓ A SU MINISTRO DE ECONOMÍA?,2757.0,663232,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,W99fEGXJL5E,https://www.youtube.com/watch?v=W99fEGXJL5E,EL PELADO TREBUCQ ROMPIÓ EN LLANTO AL VER A MILEI PRESIDENTE,1463.0,1567446,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,Z7frQRvGnCg,https://www.youtube.com/watch?v=Z7frQRvGnCg,EL PAPA LLAMÓ A MILEI EN MEDIO DE UNA ENTREVISTA,2361.0,889858,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,Gh6Mf3MBqvI,https://www.youtube.com/watch?v=Gh6Mf3MBqvI,MILEI EXPLOTÓ EN TELEFE TRAS TRANSFORMARSE EN PRESIDENTE,1023.0,1309949,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,bTohfaBGzdE,https://www.youtube.com/watch?v=bTohfaBGzdE,MILEI CON FANTINO EN SU PRIMER ENTREVISTA COMO PRESIDENTE,4353.0,2831967,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,1gewflyL7Dw,https://www.youtube.com/watch?v=1gewflyL7Dw,MILEI ES PRESIDETE DE LA NACIÓN ARGENTINA,1543.0,199019,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,7p50sQmwOSQ,https://www.youtube.com/watch?v=7p50sQmwOSQ,MILEI VOTÓ ANTES DE SER PRESIDENTE,649.0,195179,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,G7cQ3ORMyhc,https://www.youtube.com/watch?v=G7cQ3ORMyhc,LA ÚLTIMA ENTREVISTA DE MILEI ANTES DE SER PRESIDENTE,1292.0,550271,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,tULnwbQbt8k,https://www.youtube.com/watch?v=tULnwbQbt8k,MILEI Y BULLRICH EXPLOTARON CÓRDOBA EN SU CIERRE DE CAMPAÑA HISTÓRICO,1734.0,526916,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,utlBSeuej48,https://www.youtube.com/watch?v=utlBSeuej48,MILEI DESBURRÓ A MASSA ANTES DE LAS ELECCIONES,1870.0,265285,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,rcSlAICUOBE,https://www.youtube.com/watch?v=rcSlAICUOBE,MILEI FURIOSO POR EL ESCRACHE QUE LE HICIERON EN EZEIZA,2080.0,177941,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,00SOKbYhQaw,https://www.youtube.com/watch?v=00SOKbYhQaw,MILEI PUSO LOS HUEVOS FRENTE A TODOS LOS EMPRESARIOS DEL PAÍS Y DIO EL DISCURSO DE SU VIDA,2936.0,814342,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,LUt7QFTiVmc,https://www.youtube.com/watch?v=LUt7QFTiVmc,MILEI FURIOSO EN SU ÚLTIMA ENTREVISTA ANTES DE SER PRESIDENTE,2743.0,477998,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,ylVA0Eod5wQ,https://www.youtube.com/watch?v=ylVA0Eod5wQ,MILEI DIO LA CARA TRAS EL DEBATE PRESIDENCIAL *HIZO UNA GRAVE DENUNCIA*,1901.0,376031,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,MnGGaEC5-mw,https://www.youtube.com/watch?v=MnGGaEC5-mw,MILEI EXPLOTÓ CON JAIME BAYLY *LA ÚLTIMA ENTREVISTA ANTES DEL DEBATE PRESIDENCIAL* PARTE 2/2,1753.0,3398751,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,Ldic7i8pOZ0,https://www.youtube.com/watch?v=Ldic7i8pOZ0,MILEI CON JAIME BAYLY *LA ENTREVISTA MÁS IMPORTANTE DE SU VIDA* PARTE 1,1197.0,1362947,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,a-nnToUdPPY,https://www.youtube.com/watch?v=a-nnToUdPPY,MILEI EXPLOTÓ CONTRA MASSA QUE ESTABA TOTALMENTE DEMENTE,3065.0,1188884,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,TEnTLDhiMKg,https://www.youtube.com/watch?v=TEnTLDhiMKg,MILEI DESBURRÓ A PERIODISTA DE CHIMENTOS,4682.0,393566,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,gfDV778DWRg,https://www.youtube.com/watch?v=gfDV778DWRg,MILEI CRUZÓ A CRISTINA Y MASSA EN DIPUTADOS,1007.0,1259173,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,mJduhwrDzGc,https://www.youtube.com/watch?v=mJduhwrDzGc,MILEI DIO LA CARA TRAS LAS POLÉMICAS POR SU NOTA CON EL PELADO TREBUCQ,3194.0,446626,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,HvIPOKufdV4,https://www.youtube.com/watch?v=HvIPOKufdV4,MILEI ROMPIÓ EN LLANTO TRAS PASAR LAS ELECCIONES,4574.0,961932,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,-y5s0QWc-TE,https://www.youtube.com/watch?v=-y5s0QWc-TE,MILEI DIO LA CARA CON BULLRICH TRAS MAT4RSE TODA LA CAMPAÑA,2229.0,778429,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,3j-g_XxNtPU,https://www.youtube.com/watch?v=3j-g_XxNtPU,MILEI LE CERRÓ LA BOCA A PERIODISTA QUE NO LO QUIERE COMO PRESIDENTE,3132.0,748844,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,u72sIqcimRM,https://www.youtube.com/watch?v=u72sIqcimRM,MILEI DIO LA CARA TRAS SALIR SEGUNDO EN LAS ELECCIONES,2413.0,990089,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,yfa8k3_AAvw,https://www.youtube.com/watch?v=yfa8k3_AAvw,MILEI ENTRÓ AL BALLOTAGE Y VA A SER PRESIDENTE,1432.0,460608,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,EMmNvcXcSMw,https://www.youtube.com/watch?v=EMmNvcXcSMw,MILEI VOTÓ EN MEDIO DE DISTURBIOS ANTES DE SER PRESIDENTE,1099.0,671536,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,ad5K-6f8dqs,https://www.youtube.com/watch?v=ad5K-6f8dqs,LA ÚLTIMA ENTREVISTA DE MILEI ANTES DE SER PRESIDENTE,1149.0,1206055,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,FE8FzAujOpY,https://www.youtube.com/watch?v=FE8FzAujOpY,MILEI EXPLOTÓ DE FURIA CON CHICHE A 3 DÍAS DE SER PRESIDENTE,5083.0,635749,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,100WMBFGSgc,https://www.youtube.com/watch?v=100WMBFGSgc,MILEI EXPLOTÓ EL MOVISTAR ARENA EN SU CIERRE DE CAMPAÑA ANTES DE SER PRESIDENTE,3042.0,623001,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,QQA2aLBXCQQ,https://www.youtube.com/watch?v=QQA2aLBXCQQ,MILEI DESBURRÓ A PERIODISTA INSOPORTABLE ANTE DE SER PRESIDENTE,3628.0,666287,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,z1uDHmm73tk,https://www.youtube.com/watch?v=z1uDHmm73tk,MILEI DIO LA CARA A 1 SEMANA DE SER PRESIDENTE,2833.0,418872,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,3DyF8H-zJF8,https://www.youtube.com/watch?v=3DyF8H-zJF8,MILEI DESBURRÓ A FEINMANN QUE LO CULPÓ DE LA CORRIDA,857.0,376227,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,pAH_-GMp2zI,https://www.youtube.com/watch?v=pAH_-GMp2zI,MILEI LE RESPONDIÓ A ALBERTO FERNÁNDEZ QUE LE HIZO UN JUICIO Y LO QUIERE PRESO,2112.0,832789,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,6nLHGjatI1M,https://www.youtube.com/watch?v=6nLHGjatI1M,MILEI DESTROZÓ A LA COMUNISTA QUE DEFENDIÓ A LOS ATENTAD0S EN ISRAEL,3391.0,1069744,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,fLvbCXXhur0,https://www.youtube.com/watch?v=fLvbCXXhur0,MILEI HUMILLÓ A CHICHE QUE LO TRATÓ DE MACHISTA Y MISÓGINO,7325.0,627862,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,5YUXdjZ0q8E,https://www.youtube.com/watch?v=5YUXdjZ0q8E,MILEI SE CRUZÓ CON FEINMANN EN MEDIO DE LA ENTREVISTA,3014.0,513444,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,CfjX7h2pMV0,https://www.youtube.com/watch?v=CfjX7h2pMV0,MILEI DESBURRÓ A TODOS EN EL ÚLTIMO DEBATE PRESIDENCIAL,2968.0,741077,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,3_49ud4n7Vw,https://www.youtube.com/watch?v=3_49ud4n7Vw,MILEI PRESENTÓ SU NOVIA EN LO DE MIRTHA LEGRAND,5075.0,1234256,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,wkNTAcOE4oQ,https://www.youtube.com/watch?v=wkNTAcOE4oQ,MILEI SE CRUZÓ CON PERIODISTA ZURDA DE TN,858.0,504093,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,Rz080hWIvKI,https://www.youtube.com/watch?v=Rz080hWIvKI,MILEI EXPLOTÓ POR EL ESCÁNDALO DE INSAURRALDE CON PUT4S EN UN YATE,2845.0,382466,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,EFYS2We75Ic,https://www.youtube.com/watch?v=EFYS2We75Ic,MILEI DESBURRÓ A TODOS EN EL DEBATE PRESIDENCIAL,2776.0,1601059,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,9KyKkux6kzU,https://www.youtube.com/watch?v=9KyKkux6kzU,MILEI DIO LA CARA CON FANTINO TRAS LA OPERACIÓN DE SU SUPUESTA DEPRESIÓN,3428.0,477424,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,MdqkScrGf28,https://www.youtube.com/watch?v=MdqkScrGf28,"MILEI EXPLOTÓ CON VIVIANA CANOSA: ""ES UNA OPERADORA POLÍTICA""",4709.0,367191,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,dhI7SgraYVw,https://www.youtube.com/watch?v=dhI7SgraYVw,MILEI DESTROZÓ A LOS PERIODISTAS DE TN TRAS EL ESCRACHE QUE RECIBIÓ ANOCHE,2944.0,251005,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,oxxWak1RdBI,https://www.youtube.com/watch?v=oxxWak1RdBI,FANTINO LE DIO SU BENDICIÓN A MILEI PARA QUE SEA EL PRÓXIMO PRESIDENTE COMO HIZO CON SCALONI,5245.0,219514,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,JS_zPeQbMwc,https://www.youtube.com/watch?v=JS_zPeQbMwc,MILEI COMPLETAMENTE FURIOSO CON EL PELADO TREBUCQ,4619.0,611747,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,qk7VABx1Qsc,https://www.youtube.com/watch?v=qk7VABx1Qsc,MILEI AL BORDE DEL LLANTO CUANDO UN PERIODISTA LE MOSTRÓ UN VIDEO DE SU PAPÁ,3518.0,801782,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,dN397F0tGk4,https://www.youtube.com/watch?v=dN397F0tGk4,MILEI DESBURRÓ A 2 PERIODISTAS INSOPORTABLES DE TN,2117.0,389058,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,JGklQMsII9M,https://www.youtube.com/watch?v=JGklQMsII9M,MILEI SE CRUZÓ CON EDUARDO FEINMANN,2792.0,487058,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,SF3y142r0WU,https://www.youtube.com/watch?v=SF3y142r0WU,MILEI DIO LA CARA ANTE TODOS LOS EMPRESARIOS Y DIO UN FURIOSO DISCURSO PRESIDENCIAL,3526.0,403426,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,BjNJaN1U-UY,https://www.youtube.com/watch?v=BjNJaN1U-UY,MILEI EXPLOTÓ CONTRA EL MEDIO LA NACIÓN Y TODOS LOS PERIODISTAS,3329.0,391954,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,NaSm33HObCw,https://www.youtube.com/watch?v=NaSm33HObCw,MILEI EXPLOTÓ CONTRA TODOS LOS MEDIOS EN SU REAPARICIÓN EN TV,637.0,376123,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,B6-Bmo02Ono,https://www.youtube.com/watch?v=B6-Bmo02Ono,MILEI REAPARECIÓ TRAS GANAR LAS ELECCIONES Y DIO EL DISCURSO DE SU VIDA,3485.0,214260,milei,high
UCz489cQmrgH57sShDiatwfw,El Peluca Milei,https://www.youtube.com/@ElPelucaMilei,jMpY0Qslkgc,https://www.youtube.com/watch?v=jMpY0Qslkgc,EL DÍA QUE MILEI CONOCIÓ A SU NOVIA FÁTIMA FLÓREZ HACE 1 AÑO,3223.0,1197518,milei,high
